"id","ref","name","arancel_ids/id","observation"
"trade_tariff_subheading_00202","0304.46.00.00","-   -   Austromerluzas   antárticas   y  austromerluzas   negras   (merluzas negras,  bacalaos  de  profundidad,  nototenias  negras)*  (Dissostichus
spp.)","aran_008",
"trade_tariff_subheading_00203","0304.47.00.00","- - Cazones y demás escualos","aran_008",
"trade_tariff_subheading_00204","0304.48.00.00","- - Rayas (Rajidae)","aran_008",
"trade_tariff_subheading_00205","0304.49.00","- - Los demás:",,
"trade_tariff_subheading_00206","0304.49.00.10","- - - Dorado (Coryphaena hippurus)","aran_008",
"trade_tariff_subheading_00207","0304.49.00.90","- - - Los demás","aran_008",
"trade_tariff_subheading_00208",,"- Los demás, frescos o refrigerados:",,
"trade_tariff_subheading_00209","0304.51.00.00","- - Tilapias (Oreochromis spp .), bagres o peces gato (Pangasius spp ., Silurus  spp .,  Clarias  spp .,  Ictalurus  spp .),  carpas  (Cyprinus  spp. , Carassius spp. , Ctenopharyngodon idellus , Hypophthalmichthys spp ., Cirrhinus  spp .,  Mylopharyngodon  piceus ,  Catla  catla ,  Labeo  spp. , Osteochilus   hasselti ,   Leptobarbus   hoeveni ,   Megalobrama   spp. ), anguilas  (Anguilla  spp .),  percas  del  Nilo  (Lates  niloticus )  y  peces cabeza de serpiente (Channa spp. ).","aran_008",
"trade_tariff_subheading_00210","0304.52.00.00","- - Salmónidos","aran_008",
"trade_tariff_subheading_00211","0304.53.00.00","-   -   Pescados   de   las   familias   Bregmacerotidae,   Euclichthyidae,
Gadidae,    Macrouridae,    Melanonidae,    Merlucciidae,    Moridae    y Muraenolepididae","aran_008",
"trade_tariff_subheading_00212","0304.54.00.00","- - Peces espada (Xiphias gladius)","aran_008",
"trade_tariff_subheading_00213","0304.55.00.00","-  -  Austromerluza  antártica  y  austromerluza  negra  (merluza  negra,
bacalao de profundidad, nototenia negra)* (Dissostichus spp.)","aran_008",
"trade_tariff_subheading_00214","0304.56.00.00","- - Cazones y demás escualos","aran_008",
"trade_tariff_subheading_00215","0304.57.00.00","- - Rayas (Rajidae)","aran_008",
"trade_tariff_subheading_00216","0304.59.00.00","- - Los demás","aran_008",
"trade_tariff_subheading_00217","-","- Filetes congelados de tilapias (Oreochromis spp .), bagres o peces gato (Pangasius  spp .,  Silurus  spp .,  Clarias  spp .,  Ictalurus  spp .),  carpas (Cyprinus     spp. ,     Carassius     spp. ,     Ctenopharyngodon     idellus , Hypophthalmichthys  spp .,  Cirrhinus  spp .,  Mylopharyngodon  piceus , Catla  catla ,  Labeo  spp. ,  Osteochilus hasselti ,  Leptobarbus hoeveni , Megalobrama  spp. ),  anguilas  (Anguilla  spp .),  percas  del  Nilo  (Lates niloticus ) y de peces cabeza de serpiente (Channa spp. ):",,
"trade_tariff_subheading_00218","0304.61.00.00","- - Tilapias (Oreochromis spp.)","aran_008",
"trade_tariff_subheading_00219","0304.62.00.00","- - Bagres o peces gato (Pangasius spp.,  Silurus spp.,  Clarias spp.,
Ictalurus spp.)","aran_008",
"trade_tariff_subheading_00220","0304.63.00.00","- - Percas del Nilo (Lates niloticus)","aran_008",
"trade_tariff_subheading_00221","0304.69.00.00","- - Los demás","aran_008",
"trade_tariff_subheading_00222","-","-  Filetes  congelados  de  pescados  de  las  familias  Bregmacerotidae, Euclichthyidae,  Gadidae,  Macrouridae,  Melanonidae,  Merlucciidae,
Moridae y Muraenolepididae :",,
"trade_tariff_subheading_00223","0304.71.00.00","- - Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus)","aran_008",
"trade_tariff_subheading_00224","0304.72.00.00","- - Eglefinos (Melanogrammus aeglefinus)","aran_008",
"trade_tariff_subheading_00225","0304.73.00.00","- - Carboneros (Pollachius virens)","aran_008",
"trade_tariff_subheading_00226","0304.74.00.00","- - Merluzas (Merluccius spp., Urophycis spp.)","aran_008",
"trade_tariff_subheading_00227","0304.75.00.00","- - Abadejos de Alaska (Theraga chalcogramma)","aran_008",
"trade_tariff_subheading_00228","0304.79.00","- - Los demás:",,
"trade_tariff_subheading_00229","0304.79.00.10","- - - Dorado (Coryphaena hippurus)","aran_008",
"trade_tariff_subheading_00230","0304.79.00.90","- - - Los demás","aran_008",
"trade_tariff_subheading_00231",,"- Filetes congelados de los demás pescados:",,
"trade_tariff_subheading_00232","0304.81.00.00","-   -   Salmones   del   pacífico  (Oncorhynchus   nerka,   Oncorhynchus gorbuscha,     Oncorhynchus     keta,     Oncorhynchus     tschawytscha, Oncorhynchus    kisutch,    Oncorhynchus    masou    y    Oncorhynchus rhodurus) ,   salmones   del   Atlántico   (Salmo   salar )   y   salmones   del Danubio (Hucho hucho)","aran_008",
"trade_tariff_subheading_00233","0304.82.00.00","- - Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster)","aran_008",
"trade_tariff_subheading_00234","0304.83.00.00","-   -   Pescados   planos   (Pleuronectidae,   Bothidae,   Cynoglossidae,
Soleidae, Scophthalmidae y Citharidae)","aran_008",
"trade_tariff_subheading_00235","0304.84.00.00","- - Peces espada (Xiphias gladius)","aran_008",
"trade_tariff_subheading_00236","0304.85.00.00","-  -  Austromerluzas  antárticas  y  austromerluzas  negras  (merluzas negras,  bacalaos  de  profundidad,  nototenias  negras)*  (Dissostichus spp.)","aran_008",
"trade_tariff_subheading_00237","0304.86.00.00","- - Arenques (Clupea harengus, Clupea pallasii)","aran_008",
"trade_tariff_subheading_00238","0304.87.00.00","- - Atunes (del género Thunnus ), listados o bonitos de vientre rayado
(Euthynnus (Katsuwonus) pelamis)","aran_008",
"trade_tariff_subheading_00239","0304.88.00.00","- - Cazones, demás escualos y rayas (Rajidae)","aran_008",
"trade_tariff_subheading_00240","0304.89.00.00","- - Los demás","aran_008",
"trade_tariff_subheading_00241",,"- Las demás, congelados:",,
"trade_tariff_subheading_00242","0304.91.00.00","- - Peces espada (Xiphias gladius)","aran_008",
"trade_tariff_subheading_00243","0304.92.00.00","-  -  Austromerluzas  antárticas  y  austromerluzas  negras  (merluzas negras,  bacalaos  de  profundidad,  nototenias  negras)*  (Dissostichus
spp.)","aran_008",
"trade_tariff_subheading_00244","0304.93.00.00","- - Tilapias (Oreochromis spp.) , bagres o peces gato (Pangasius spp., Silurus  spp.,  Clarias  spp.,  Ictalurus  spp.) ,  carpas  (Cyprinus  spp., Carassius  spp.,  Ctenopharyngodon  idellus,  Hypophthalmichthys  spp., Cirrhinus  spp.,  Mylopharyngodon  piceus,  Catla  catla,  Labeo  spp., Osteochilus    hasselti,    Leptobarbus    hoeveni,    Megalobrama    spp .), anguilas  (Anguilla  spp.) ,  percas  del  Nilo  (Lates  niloticus )  y  peces cabeza de serpiente (Channa spp.)","aran_008",
"trade_tariff_subheading_00245","0304.94.00.00","- - Abadejos de Alaska (Theraga chalcogramma )","aran_008",
"trade_tariff_subheading_00246","--","- - Pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae,",,
"trade_tariff_subheading_00247","0304.95.00.00","Macrouridae,        Melanonidae,        Merlucciidae,        Moridae         y
Muraenolepididae ,    excepto    los    abadejos    de    Alaska    (Theragra chalcogramma)","aran_008",
"trade_tariff_subheading_00248","0304.96.00.00","- - Cazones y demás escualos","aran_008",
"trade_tariff_subheading_00249","0304.97.00.00","- - Rayas (Rajidae )","aran_008",
"trade_tariff_subheading_00250","0304.99.00","- - Los demás:",,
"trade_tariff_subheading_00251","0304.99.00.10","- - - Dorado (Coryphaena hippurus)","aran_008",
"trade_tariff_subheading_00252","0304.99.00.90","- - - Los demás","aran_008",
"trade_tariff_subheading_00253",3.05,"Pescado  seco,  salado  o  en  salmuera;  pescado  ahumado,  incluso cocido  antes  o  durante  el  ahumado;  harina,  polvo  y  «pellets»  de pescado, aptos para la alimentación humana.",,
"trade_tariff_subheading_00254","0305.10.00.00","-  Harina,  polvo  y  «pellets»  de  pescado,  aptos  para  la  alimentación humana","aran_004",
"trade_tariff_subheading_00255","0305.20.00.00","- Hígados, huevas y lechas, de pescado, secos, ahumados, salados o en
salmuera","aran_008",
"trade_tariff_subheading_00256",,"- Filetes de pescado, secos, salados o en salmuera, sin ahumar:",,
"trade_tariff_subheading_00257","0305.31.00.00","- - Tilapias (Oreochromis spp. ), bagres o peces gato (Pangasius spp., Silurus  spp.,  Clarias  spp.,  Ictalurus  spp. ),  carpas  (Cyprinus  spp., Carassius  spp.,  Ctenopharyngodon  idellus,  Hypophthalmichthys  spp., Cirrhinus  spp.,  Mylopharyngodon  piceus,  Catla  catla,  Labeo  spp., Osteochilus    hasselti,    Leptobarbus    hoeveni,    Megalobrama    spp.) , anguilas  (Anguilla  spp.) ,  percas  del  Nilo  (Lates  niloticus)   y  peces cabeza de serpiente (Channa  spp. )","aran_008",
"trade_tariff_subheading_00258","0305.32.00.00","-   -   Pescados   de   las   familias   Bregmacerotidae,   Euclichthyidae,
Gadidae,    Macrouridae,    Melanonidae,    Merlucciidae,    Moridae    y Muraenolepididae","aran_008",
"trade_tariff_subheading_00259",305.39,"- - Los demás:",,
"trade_tariff_subheading_00260","0305.39.10.00","- - - De bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus)","aran_008",
"trade_tariff_subheading_00261","0305.39.90.00","- - - Los demás","aran_008",
"trade_tariff_subheading_00262","-","-   Pescados  ahumados,   incluidos  los   filetes,  excepto  los  despojos
comestibles de pescado:",,
"trade_tariff_subheading_00263","0305.41.00.00","-   -   Salmones   del   Pacífico   (Oncorhynchus   nerka,   Oncorhynchus gorbuscha,     Oncorhynchus     keta,     Oncorhynchus     tschawytscha, Oncorhynchus    kisutch,    Oncorhynchus    masou    y    Oncorhynchus rhodurus) ,   salmones   del   Atlántico   (Salmo   salar)   y   salmones   del Danubio (Hucho hucho )","aran_008",
"trade_tariff_subheading_00264","0305.42.00.00","- - Arenques (Clupea harengus, Clupea pallasii)","aran_008",
"trade_tariff_subheading_00265","0305.43.00.00","- - Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus    aguabonita,    Oncorhynchus    gilae,    Oncorhynchus apache y Oncorhynchus chrysogaster)","aran_008",
"trade_tariff_subheading_00266","0305.44.00.00","- - Tilapias (Oreochromis spp.) , bagres o peces gato (Pangasius spp., Silurus  spp.,  Clarias  spp.,  Ictalurus  spp.) ,  carpas  (Cyprinus  spp., Carassius  spp.,  Ctenopharyngodon  idellus,  Hypophthalmichthys  spp., Cirrhinus  spp.,  Mylopharyngodon  piceus) ,  Catla  catla,  Labeo  spp. , Osteochilus    hasselti,    Leptobarbus    hoeveni,    Megalobrama    spp. ), anguilas  (Anguilla  spp.) ,  percas  del  Nilo  (Lates  niloticus)   y  peces cabeza de serpiente (Channa spp.)","aran_008",
"trade_tariff_subheading_00267","0305.49.00","- - Los demás:",,
"trade_tariff_subheading_00268","0305.49.00.10","- - - Dorado (Coryphaena hippurus )","aran_008",
"trade_tariff_subheading_00269","0305.49.00.90","- - - Los demás","aran_008",
"trade_tariff_subheading_00270","-","-  Pescado  seco,  excepto  los  despojos  comestibles,  incluso  salado,  sin
ahumar:",,
"trade_tariff_subheading_00271","0305.51.00.00","- - Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus)","aran_007",
"trade_tariff_subheading_00272","0305.52.00.00","- - Tilapias (Oreochromis spp.) , bagres o peces gato (Pangasius spp., Silurus  spp.,  Clarias  spp.,  Ictalurus  spp.),   carpas  (Cyprinus  spp., Carassius  spp.,  Ctenopharyngodon  idellus,  Hypophthalmichthys  spp., Cirrhinus  spp.,  Mylopharyngodon  piceus,  Catla  catla,  Labeo  spp., Osteochilus    hasselti,    Leptobarbus    hoeveni,    Megalobrama    spp.) , anguilas  (Anguilla  spp.) ,  percas  del  Nilo  (Lates  niloticus)   y  peces cabeza de serpiente (Channa spp.)","aran_007",
"trade_tariff_subheading_00273",305.53,"-   -   Pescados   de   las   familias   Bregmacerotidae,   Euclichthyidae, Gadidae,    Macrouridae,    Melanonidae,    Merlucciidae,    Moridae    y Muraenolepididae , excepto los bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus ):",,
"trade_tariff_subheading_00274","0305.53.10.00","- - - Merluzas (Merluccius spp., Urophycis spp .)","aran_007",
"trade_tariff_subheading_00275","0305.53.90.00","- - - Los demás","aran_007",
"trade_tariff_subheading_00276","0305.54.00.00","- - Arenques (Clupea harengus, Clupea pallasii) , anchoas (Engraulis spp.) ,   sardinas   (Sardina   pilchardus,   Sardinops   spp.) ,   sardinelas (Sardinella  spp. ),  espadines  (Sprattus  sprattus) ,  caballas  (Scomber scombrus,  Scomber  australasicus,  Scomber  japonicus) ,  caballas  de  la India   (Rastrelliger   spp.) ,   carites   (Scomberomorus   spp.) ,   jureles (Trachurus  spp.) ,  pámpanos  (Caranx  spp.) ,  cobias  (Rachycentron canadum ), palometones plateados (Pampus spp.),  papardas del Pacífico (Cololabis  saira) ,  macarelas  (Decapterus  spp.),   capelanes  (Mallotus villosus) ,    peces    espada    (Xiphias    gladius) ,    bacoretas    orientales (Euthynnus affinis) , bonitos (Sarda spp.) , agujas, marlines, peces vela o picudos (Istiophoridae )","aran_007",
"trade_tariff_subheading_00277","0305.59.00.00","- - Los demás","aran_007",
"trade_tariff_subheading_00278","-","- Pescado salado sin  secar ni  ahumar y pescado en  salmuera, excepto
los despojos comestibles:",,
"trade_tariff_subheading_00279","0305.61.00.00","- - Arenques (Clupea harengus, Clupea pallasii)","aran_007",
"trade_tariff_subheading_00280","0305.62.00.00","- - Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus)","aran_007",
"trade_tariff_subheading_00281","0305.63.00.00","- - Anchoas (Engraulis spp.)","aran_008",
"trade_tariff_subheading_00282","0305.64.00.00","Tilapias  (Oreochromis  spp.),   bagres  o  peces  gato  (Pangasius  spp., Silurus  spp.,  Clarias  spp.,  Ictalurus  spp.),  carpas  (Cyprinus  spp., Carassius  spp.,  Ctenopharyngodon  idellus,  Hypophthalmichthys  spp., Cirrhinus  spp.,  Mylopharyngodon  piceus,  Catla  catla,  Labeo  spp., Osteochilus    hasselti,    Leptobarbus    hoeveni,    Megalobrama    spp.) , anguilas  (Anguilla  spp.),   percas  del  Nilo  (Lates  niloticus)   y  peces cabeza de serpiente (Channa spp.)","aran_008",
"trade_tariff_subheading_00283","0305.69.00.00","- - Los demás","aran_008",
"trade_tariff_subheading_00284",,"-   Aletas,   cabezas,   colas,   vejigas   natatorias   y   demás   despojos
comestibles de pescado:",,
"trade_tariff_subheading_00285","0305.71.00.00","- - Aletas de tiburón","aran_007",
"trade_tariff_subheading_00286","0305.72.00.00","- - Cabezas, colas y vejigas natatorias, de pescado","aran_008",
"trade_tariff_subheading_00287","0305.79.00","- - Los demás:",,
"trade_tariff_subheading_00288","0305.79.00.10","- - - Aletas de los demás escualos","aran_008",
"trade_tariff_subheading_00289","0305.79.00.90","- - - Los demás","aran_008",
"trade_tariff_subheading_00290",3.06,"Crustáceos,    incluso    pelados,    vivos,    frescos,    refrigerados, congelados,  secos,  salados  o  en  salmuera;  crustáceos  ahumados, incluso  pelados o  cocidos,  antes o  durante  el  ahumado; crustáceos sin pelar, cocidos en agua o vapor, incluso refrigerados, congelados, secos,   salados   o   en   salmuera;   harina,   polvo   y   «pellets»   de crustáceos, aptos para la alimentación humana.",,
"trade_tariff_subheading_00291","-","- Congelados:",,
"trade_tariff_subheading_00292","0306.11.00.00","- - Langostas (Palinurus spp., Panulirus spp., Jasus spp. )","aran_008",
"trade_tariff_subheading_00293","0306.12.00.00","- - Bogavantes (Homarus spp. )","aran_008",
"trade_tariff_subheading_00294","0306.14.00.00","- - Cangrejos (excepto macruros)","aran_008",
"trade_tariff_subheading_00295","0306.15.00.00","- - Cigalas (Nephrops norvegicus )","aran_008",
"trade_tariff_subheading_00296","0306.16.00.00","- - Camarones, langostinos y demás decápodos Natantia  de agua fría
(Pandalus spp., Crangon crangon )","aran_008",
"trade_tariff_subheading_00297",306.17,"- - Los demás camarones, langostinos y demás decápodos Natantia :",,
"trade_tariff_subheading_00298","---","- - - Langostinos (Géneros de la familia Penaeidae ):",,
"trade_tariff_subheading_00299","0306.17.11.00","- - - - Enteros","aran_008",
"trade_tariff_subheading_00300","0306.17.12.00","- - - - Colas sin caparazón","aran_008",
"trade_tariff_subheading_00301","0306.17.13.00","- - - - Colas con caparazón, sin cocer en agua o vapor","aran_008",
"trade_tariff_subheading_00302","0306.17.14.00","- - - - Colas con caparazón, cocidos en agua o vapor","aran_008",
"trade_tariff_subheading_00303","0306.17.19.00","- - - - Los demás","aran_008",
"trade_tariff_subheading_00304","---","- - - Los demás:",,
"trade_tariff_subheading_00305","0306.17.91.00","- - - - Camarones de río de los géneros Macrobrachium","aran_008",
"trade_tariff_subheading_00306","0306.17.99.00","- - - - Los demás","aran_008",
"trade_tariff_subheading_00307","0306.19.00.00","-  -  Los  demás,  incluidos  la  harina,  polvo  y  «pellets»  de  crustáceos, aptos para la alimentación humana","aran_008",
"trade_tariff_subheading_00308","-","- Vivos, frescos o refrigerados:",,
"trade_tariff_subheading_00309","0306.31.00","- - Langostas (Palinurus spp., Panulirus spp., Jasus spp.) :",,
"trade_tariff_subheading_00310","0306.31.00.10","- - - Vivas","aran_008",
"trade_tariff_subheading_00311","0306.31.00.20","- - - Frescas o refrigeradas","aran_008",
"trade_tariff_subheading_00312","0306.32.00","- - Bogavantes (Homarus spp.) :",,
"trade_tariff_subheading_00313","0306.32.00.10","- - - Vivas","aran_008",
